,uoCodigo,uoNome,uoSigla,programaDetalheId,programaCod,deObjetivo,deIndicador,dataIndiceReferencia,formulaCalculo,indiceReferencia,deUnidadeMedida,representacaoUnidMedida,deFonteIndicador,baseGeografica,periodicidade,valorAno1,realizadoAno1,valorAno2,realizadoAno2,valorAno3,realizadoAno3,valorAno4,realizadoAno4,anoAvaliacao,TipoDado,Ano,Quadrimestre
233,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ", Número de Operações de Fiscalização Ambiental Realizadas,2022-12-31T00:00:00,Quantidade de Operações de Fiscalização Ambiental Realizadas no Ano.,29,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,30,394,30,,30,,30,,2024,Avaliação Indicador,2024,
234,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ",Área desmatada no estado de Rondônia.,2022-11-30T00:00:00,"As taxas anuais de desmatamento são estimadas em quilometro quadrado (km2), mensuradas anualmente pelo sistema de alerta de desmatamento DETER-INPE. A meta esperada ao longo do PPA foi definida com base na redução de 25% do índice de referência.",1512,Kilometro,Km,INPE,Estadual,Anual,1417,325,1322,,1227,,1134,,2024,Avaliação Indicador,2024,
235,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ",Número de ações preventivas de educação ambiental.,2023-07-31T00:00:00,Número de ações realizadas nas dez microrregiões do estado de Rondônia.,118,Unidade,Un,CEAM/SEDAM,Estadual,Anual,265,614,270,,275,,280,,2024,Avaliação Indicador,2024,
236,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ",Número de Áreas Embargadas.,2022-12-31T00:00:00,Quantidade de Áreas Embargadas no Ano.,259,Unidade,Un,SEDAM/DIREX/GAB,Estadual,Anual,259,820,259,,259,,259,,2024,Avaliação Indicador,2024,
237,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ",Número de Atendimento de Denúncias Realizados.,2022-12-31T00:00:00,Quantidade de Atendimento de Denúncias Realizados no Ano.,406,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,406,422,406,,406,,406,,2024,Avaliação Indicador,2024,
238,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ",Número de Autos de Infração Emitidos.,2023-08-14T00:00:00,Quantidade de Autos de Infração Emitidos no Ano.,1878,Unidade,Un,SEDAM/DIREX/GAB,Estadual,Anual,1878,2196,1878,,1878,,1878,,2024,Avaliação Indicador,2024,
239,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ",Número de Boletins Sobre Focos de Calor Emitidos.,2023-08-15T00:00:00,Número de Boletins Sobre Focos de Calor Emitidos no Ano.,52,Unidade,Un,SEDAM/CODEF,Estadual,Anual,52,2,52,,52,,52,,2024,Avaliação Indicador,2024,
240,18011,Fundo Especial de Proteção Ambiental,Fepram,1479,2098,"Reduzir o desmatamento ilegal e os incêndios florestais no território de Rondônia.
 ",Número de Focos de Calor no território de Rondônia.,2022-12-31T00:00:00,Quantidade de focos de calor no ano. A meta esperada ao longo do PPA foi definida com base na redução de   25% do índice de referência. Fonte: db_queimadas/INPE satélite de referência NPP-375.,78457,Unidade,Un,INPE,Estadual,Anual,73553,79229,68649,,63745,,58843,,2024,Avaliação Indicador,2024,
241,18011,Fundo Especial de Proteção Ambiental,Fepram,1480,2154,Fortalecer a sociobioeconomia dos povos e comunidades tradicionais das Unidades de Conservação Estaduais.,Número de Mapeamentos e Levantamentos das Cadeias Produtivas.,2023-08-01T00:00:00,Quantidade de Mapeamentos e Levantamentos das Cadeias Produtivas Realizados no Ano.,1,Unidade,Un,CUC/SEDAM,Estadual,Anual,2,1,3,,4,,6,,2024,Avaliação Indicador,2024,
242,18011,Fundo Especial de Proteção Ambiental,Fepram,1480,2154,Fortalecer a sociobioeconomia dos povos e comunidades tradicionais das Unidades de Conservação Estaduais.,Número de Missões Voltadas para a Área Temática Sociobioeconomia dos Povos e Comunidades Tradicionais das Unidades de Conservação Estaduais.,2023-07-31T00:00:00,Quantidade de  missões  realizadas voltadas para a área temática sociobioeconomia dos povos e comunidades tradicionais das Unidades de Conservação no Ano.,10,Unidade,Un,CUC/SEDAM,Estadual,Anual,12,34,14,,16,,18,,2024,Avaliação Indicador,2024,
243,18011,Fundo Especial de Proteção Ambiental,Fepram,1480,2154,Fortalecer a sociobioeconomia dos povos e comunidades tradicionais das Unidades de Conservação Estaduais.,Número de Projetos voltados a sociobioeconômia.,2023-08-01T00:00:00,Quantidade de projetos voltados para a sociobioeconômia realizados no ano.,1,Unidade,Un,CUC/SEDAM,Estadual,Anual,2,,4,,5,,6,,2024,Avaliação Indicador,2024,
244,18011,Fundo Especial de Proteção Ambiental,Fepram,1480,2154,"Proteger as Unidades de Conservação Estaduais.
",Número de Operações de fiscalização nas Unidades de Conservação - UCs estaduais.,2022-12-31T00:00:00,Quantidade de Ações de Fiscalização Executadas nas Unidades de Conservação Estaduais no Ano.,147,Unidade,Un,CUC/SEDAM,Estadual,Anual,154,,154,,154,,154,,2024,Avaliação Indicador,2024,
245,18011,Fundo Especial de Proteção Ambiental,Fepram,1480,2154,Realizar pesquisas e estudos da biodiversidade nas Unidades de Conservação Estaduais.,Número de Pesquisas e Estudos da Biodiversidade Realizados nas Unidades de Conservação Estaduais.,2023-07-31T00:00:00,Quantidade de Pesquisas e Estudos da Biodiversidade Realizados nas Unidades de Conservação Estaduais.,0,Unidade,Un,CUC/SEDAM,Estadual,Anual,10,8,10,,10,,10,,2024,Avaliação Indicador,2024,
246,18011,Fundo Especial de Proteção Ambiental,Fepram,1480,2154,Reduzir o desmatamento ilegal e os incêndios florestais nas unidades de conservação estaduais.,Área Desmatada em KM² nas Unidades de Conservação Estaduais.,2022-12-31T00:00:00,"Quantidade de Área Desmatada em KM² nas Unidades de Conservação Estaduais, mensuradas anualmente pelo Projeto PRODES - Amazônia / INPE. A meta esperada ao longo do PPA foi definida com base na redução de 50% do índice de referência.",385,Kilometro,Km,INPE,Estadual,Anual,340,178,290,,241.87,,192.5,,2024,Avaliação Indicador,2024,
247,18011,Fundo Especial de Proteção Ambiental,Fepram,1480,2154,Reduzir o desmatamento ilegal e os incêndios florestais nas unidades de conservação estaduais.,Número de Queimadas (focos de calor) nas Unidades de Conservação Estaduais.,2022-12-31T00:00:00,Número de focos de calor nas Unidades de Conservação Estaduais  no Ano.  A meta esperada ao longo do PPA foi definida com base na redução de 25% do índice de referência. ,41922,Unidade,Un,INPE,Estadual,Anual,39302,39302,36682,,34062,,31442,,2024,Avaliação Indicador,2024,
248,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de  Análises de Água Tratada.,2023-07-31T00:00:00,Quantidade de Análise de Água Tratada Realizadas no Ano.,0,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,15,876,15,,15,,15,,2024,Avaliação Indicador,2024,
249,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de  Análises de Efluentes Doméstico.,2023-07-31T00:00:00,Quantidade de Análise de Efluente Doméstico Realizadas no Ano.,0,Unidade,Un,SEDAM/DIREX/GAB,Estadual,Anual,25,257,25,,25,,25,,2024,Avaliação Indicador,2024,
250,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Análises de Água Subterrânea.,2023-07-31T00:00:00,Quantidade de Análises de Água Subterrânea Realizadas no Ano.,0,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,10,863,10,,10,,10,,2024,Avaliação Indicador,2024,
251,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Análises de Água Superficial.,2023-07-31T00:00:00,Quantidade de Análise de Água Superficial Realizadas no Ano.,0,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,100,983,100,,100,,100,,2024,Avaliação Indicador,2024,
252,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Análises de Efluentes Industriais.,2023-07-31T00:00:00,Quantidade de Análises de Efluentes Industriais Realizadas no Ano.,0,Unidade,Un,SEDAM/DIREX/GAB,Estadual,Anual,10,257,10,,10,,10,,2024,Avaliação Indicador,2024,
253,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Atos Normativos do Uso dos Recursos Hídricos.,2022-12-30T00:00:00,"Quantidade de Atos Normativos (Portarias, Resoluções do Conselho, Atas de Reuniões, Leis e Decretos) Publicados no Ano.",5,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,20,6,20,,20,,20,,2024,Avaliação Indicador,2024,
254,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Outorgas Emitidas.,2023-07-31T00:00:00,Quantidade de Outorgas Emitidas no ano.,1190,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,1190,692,1190,,1190,,1190,,2024,Avaliação Indicador,2024,
255,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Pareceres de Águas Subterrâneas Para Emissão de Licenças.,2023-08-11T00:00:00,Quantidade de Pareceres de Águas Subterrâneas Para Emissão de Licenças Emitidos.,618,Unidade,Un,SEDAM/DIREX/GAB,Estadual,Anual,618,208,618,,618,,618,,2024,Avaliação Indicador,2024,
256,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Reuniões dos Comitês de Bacias.,2023-07-31T00:00:00,Quantidade de Reuniões dos Comitês de Bacias Realizadas no Ano.,0,Unidade,Un,SEDAM/DIREX/GAB ,Estadual,Anual,16,26,16,,16,,16,,2024,Avaliação Indicador,2024,
257,18012,Fundo Estadual de Recursos Hídricos,FRH,1538,2080,Promover o Fortalecimento da Gestão Integrada e Participativa dos Recursos Hídricos.,Número de Usuários de Recursos Hídricos Monitorados e Fiscalizados.,2022-12-30T00:00:00,Quantidade de Usuários de Recursos Hídricos Monitorados e Fiscalizados no ano.,100,Unidade,Un,SEDAM/DIREX/GAB,Estadual,Anual,100,306,100,,100,,100,,2024,Avaliação Indicador,2024,
258,18013,Fundo Estadual de Governança Climática e Serviços Ambientais,FUNCLIMA,1537,2136,Implementar a Política de Governança Climática e Serviços Ambientais.,Número de Reuniões das Câmaras Temáticas do Fórum.,2023-08-11T00:00:00,Quantidade de Reuniões de Câmaras Temáticas do Fórum Realizadas no Ano.,2,Unidade,Un,Plataforma On Line vinculada ao Projeto Governança Climática - SEDAM,Estadual,Anual,6,3,6,,6,,6,,2024,Avaliação Indicador,2024,
259,18013,Fundo Estadual de Governança Climática e Serviços Ambientais,FUNCLIMA,1537,2136,Implementar a Política de Governança Climática e Serviços Ambientais.,Número de Reuniões do Conselho Gestor Deliberativo.,2023-08-11T00:00:00,Quantidade de Reuniões do Conselho Gestor Deliberativo Realizadas no Ano.,0,Unidade,Un,Plataforma On Line vinculada ao Projeto Governança Climática - SEDAM,Estadual,Anual,2,,2,,2,,2,,2024,Avaliação Indicador,2024,
260,18013,Fundo Estadual de Governança Climática e Serviços Ambientais,FUNCLIMA,1537,2136,Implementar a Política de Governança Climática e Serviços Ambientais.,Número de Reuniões do Conselho Técnico Científico.,2023-08-11T00:00:00,Quantidade de Reuniões do Conselho Técnico Científico Realizadas no Ano.,0,Unidade,Un,Plataforma On Line vinculada ao Projeto Governança Climática - SEDAM,Estadual,Anual,2,,2,,2,,2,,2024,Avaliação Indicador,2024,
261,18013,Fundo Estadual de Governança Climática e Serviços Ambientais,FUNCLIMA,1537,2136,Implementar a Política de Governança Climática e Serviços Ambientais.,Número de Reuniões do Fórum Estadual de Governança Climática.,2023-08-11T00:00:00,Quantidade de Reuniões do Fórum Estadual de Governança Climática Realizadas no Ano.,1,Unidade,Un,Plataforma On Line vinculada ao Projeto Governança Climática - SEDAM,Estadual,Anual,2,1,2,,2,,2,,2024,Avaliação Indicador,2024,
262,18013,Fundo Estadual de Governança Climática e Serviços Ambientais,FUNCLIMA,1537,2136,Implementar a Política de Governança Climática e Serviços Ambientais.,Plano Estadual de Combate ao Desmatamento e Queimadas de Rondônia – PPCDQ – RO Publicado.,2023-08-11T00:00:00,Quantidade de Plano Estadual de Combate ao Desmatamento e Queimadas de Rondônia – PPCDQ – RO Publicado no Ano.,0,Unidade,Un,Plataforma On Line vinculada ao Projeto Governança Climática - SEDAM,Estadual,Anual,1,,0,,0,,0,,2024,Avaliação Indicador,2024,
263,18013,Fundo Estadual de Governança Climática e Serviços Ambientais,FUNCLIMA,1537,2136,Implementar a Política de Governança Climática e Serviços Ambientais.,Programa Estadual de Pagamentos por Serviços Ambientais Publicado,2023-08-11T00:00:00,Programa de Pagamento por Serviços Ambientais do Estado de Rondônia Publicado no Ano.,0,Unidade,Un,Plataforma On Line vinculada ao Projeto Governança Climática - SEDAM,Estadual,Anual,0,,0,,1,,0,,2024,Avaliação Indicador,2024,
264,18013,Fundo Estadual de Governança Climática e Serviços Ambientais,FUNCLIMA,1537,2136,Reduzir a Emissão de Gases do Efeito Estufa no Estado de Rondônia.,Emissão Total de Gases do Efeito Estufa.,2023-07-31T00:00:00,"Emissão Total de Gases do Efeito Estufa (Processos Industriais, Resíduos, Energia, Agropecuária, Mudança de Uso da Terra e Florestas). Fonte: Site: https://plataforma.seeg.eco.br/total_emission",137889790,Tonelada,t,SEDAM/COGEO,Estadual,Anual,130995301,99632560,124100812,,117206323,,110311834,,2024,Avaliação Indicador,2024,
265,19001,Secretaria de Estado da Agricultura,Seagri,1506,2101,"Promover ações de acesso, divulgação, monitoramento, acompanhamento e fiscalização  do Programa Nacional de Crédito Fundiário no estado de Rondônia.",Promover acesso a terra,2023-08-01T00:00:00,Monitoramento em locu,0,Unidade,Un,FISCALIZAÇÕES ANUAIS,Nacional,Anual,100,691,125,,150,,200,,2024,Avaliação Indicador,2024,
266,19001,Secretaria de Estado da Agricultura,Seagri,1561,2003,"Fomentar a organização da produção, incentivando a formação de cooperativas e associações de produtores, pescadores e piscicultores, busca promover o crescimento sustentável e equitativo do setor, alinhando a produção com as necessidades da sociedade e a preservação do meio ambiente, para construir uma base sólida para o futuro das cadeias produtivas.","Fomentar a organização da produção, incentivando a formação de cooperativas e associações de produtores, pescadores e piscicultores.",2023-08-01T00:00:00,,100,Unidade,Un,SEAGRI/MPA/EMATER,Estadual,Anual,50,49,100,,150,,200,,2024,Avaliação Indicador,2024,
267,19001,Secretaria de Estado da Agricultura,Seagri,1561,2003,"Investir em técnicas de produção sustentável reduzindo o impacto ambiental com adoção de práticas sustentáveis, como o uso eficiente dos recursos naturais, o manejo adequado dos solos, a conservação da biodiversidade e o controle responsável de resíduos e poluentes, minimizando os danos ao meio ambiente com a promoção da  saúde dos ecossistemas, a preservação dos recursos hídricos e a mitigação das emissões de gases de efeito estufa, permitindo que as atividades se mantenham viáveis no longo prazo, sem esgotar os recursos naturais e sem comprometer a qualidade do solo e da água, promovendo assim uma produção agropecuária mais consciente e responsável.",Investir em técnicas de produção sustentável reduzindo o impacto ambiental com adoção de práticas sustentáveis.,2023-08-01T00:00:00,,2000,Unidade,Un,SEAGRI/MAPA/DECRED,Estadual,Anual,2000,814,3000,,4000,,5000,,2024,Avaliação Indicador,2024,
268,19001,Secretaria de Estado da Agricultura,Seagri,1561,2003,"Melhorar a produção e produtividade agropecuária do estado de Rondônia, impulsionando o desenvolvimento econômico com a implementação a adoção de tecnologias de manejo e insumos, fomentando a organização da produção agropecuária, incluindo a aquicultura e pesca, com redução do impacto ambiental e garantindo a qualidade dos produtos, aumentando a diversidade produtiva e contribuindo para a segurança alimentar local. ",Cacauicultores apoiados ,2023-07-24T00:00:00,Número de Produtores Rurais Beneficiados,300,Unidade,Un,SEAGR/EMATER/CEPLAC,Estadual,Anual,350,110,500,,800,,1000,,2024,Avaliação Indicador,2024,
