id,acao_detalhe_id,uo_codigo,programa_codigo,acao_codigo,valor_dotacao_inicial_ppa,valor_dotacao_inicial,valor_dotacao_atual,valor_empenhado,valor_liquidado_ano,valor_pago,valor_liquidado_a_pagar,valor_restos_a_pagar,ate_quadrimestre,ate_quadrimestre_fin_rpnp,numero_quadrimestre_fin_rpnp,ano_monitoramento,quadrimestre_monitoramento,tipo_dado,ano,quadrimestre
2604,5027,16001,2158,4056,5246250,5246250,5233652.0,1289070.92,1289070.92,0.0,0.0,0.0,1638340.43,0.0,0.0,2025,1,Ação Financeiro,2025,1
2605,4956,17012,1015,2234,528677980,528677980,528677980.0,180236167.25,173781455.59,0.0,0.0,343419.41,218461486.85,343419.41,343419.41,2025,1,Ação Financeiro,2025,1
2606,5039,15004,1015,2087,9067844,9067844,9067844.0,4125723.41,2585301.01,0.0,10.0,1013959.95,3486655.61,1013969.95,1013969.95,2025,1,Ação Financeiro,2025,1
2607,4811,11033,2086,2086,2800402,2800402,2800402.0,449600.0,406272.81,0.0,0.0,0.0,457842.21,0.0,0.0,2025,1,Ação Financeiro,2025,1
2608,5362,3011,1031,4136,592900,592900,821900.0,764220.81,54739.57,0.0,0.0,3000.0,66527.57,3000.0,3000.0,2025,1,Ação Financeiro,2025,1
2609,4823,21001,1015,2234,270000000,270000000,270116678.42,102394853.72,102394853.72,0.0,0.0,0.0,127047050.74,0.0,0.0,2025,1,Ação Financeiro,2025,1
2610,4906,17012,2069,2764,3939000,3939000,3939000.0,0.0,0.0,0.0,0.0,2625612.76,1752523.32,2625612.76,2625612.76,2025,1,Ação Financeiro,2025,1
2611,5457,11006,1015,1519,1000,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2612,4989,16001,2157,4042,176300510,176300510,171367030.17,99783163.86,26871771.85,0.0,0.0,1040205.45,50059842.03,1040205.45,1040205.45,2025,1,Ação Financeiro,2025,1
2613,4918,17032,1015,1490,5236512,5236512,5236512.0,669691.48,669691.48,0.0,0.0,0.0,846789.05,0.0,0.0,2025,1,Ação Financeiro,2025,1
2614,5001,16001,2158,4049,32530757,32530757,32395757.0,8372869.76,1758602.73,0.0,141120.98,6186771.0,2950424.34,6327891.98,6327891.98,2025,1,Ação Financeiro,2025,1
2615,5084,19014,0,9999,3100000,3100000,3100000.0,93052.32,41673.32,0.0,0.0,0.0,41673.32,0.0,0.0,2025,1,Ação Financeiro,2025,1
2616,5635,11010,2085,4160,0,0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2617,5096,11007,2074,1000,12000,12000,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2618,5179,19001,2003,2489,30000,30000,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2619,5191,29001,1280,2001,194772863,194772863,196222863.0,53601590.32,50383287.33,0.0,0.0,289283.36,63229561.74,289283.36,289283.36,2025,1,Ação Financeiro,2025,1
2620,5274,14011,2106,4115,47863007,47863007,47863007.0,3354952.55,1806.83,0.0,0.0,2326957.55,1539194.76,2326957.55,2326957.55,2025,1,Ação Financeiro,2025,1
2621,4735,14002,0,18,510300750,510300750,510300750.0,216016028.86,216016028.86,0.0,0.0,0.0,269505643.43,0.0,0.0,2025,1,Ação Financeiro,2025,1
2622,5286,17012,0,256,146925098,146925098,90901591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2623,4664,1001,1006,1379,300000,300000,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2624,5369,3011,1018,4138,1340800,1340800,1325800.0,682533.6,307465.19,0.0,0.0,4057.47,426631.71,4057.47,4057.47,2025,1,Ação Financeiro,2025,1
2625,5452,16031,2090,2247,53000,53000,53000.0,7200.0,0.0,0.0,0.0,4985.61,1728.0,4985.61,4985.61,2025,1,Ação Financeiro,2025,1
2626,4747,19023,2096,4091,7844967,7844967,7644967.0,1762027.85,1762027.85,0.0,0.0,0.0,2361447.01,0.0,0.0,2025,1,Ação Financeiro,2025,1
2627,4830,18001,2153,2587,119800,119800,119800.0,22917.5,20025.0,0.0,0.0,0.0,34265.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2628,5381,3011,2065,1633,1000000,1000000,1500000.0,298162.92,0.0,0.0,137512.87,1607013.32,39333.76,1744526.19,1744526.19,2025,1,Ação Financeiro,2025,1
2629,5464,23001,1015,4103,402240,402240,402240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2630,5547,32001,2094,1008,300000,300000,484000.0,9741.5,6541.5,0.0,0.0,0.0,22184.3,0.0,0.0,2025,1,Ação Financeiro,2025,1
2631,4697,19025,1015,2087,5701851,5701851,5691851.0,530077.66,389787.49,0.0,0.0,31172.1,540548.25,31172.1,31172.1,2025,1,Ação Financeiro,2025,1
2632,5248,15006,1015,4000,2100,2100,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2633,5331,3011,2065,1507,18500000,18500000,17050000.0,875283.93,61395.0,0.0,0.0,570238.64,72958.84,570238.64,570238.64,2025,1,Ação Financeiro,2025,1
2634,4709,19023,0,112,285000,285000,270000.0,52457.22,52457.22,0.0,0.0,0.0,53993.05,0.0,0.0,2025,1,Ação Financeiro,2025,1
2635,4792,17034,2023,2946,1030000,1030000,1030000.0,279994.54,154944.9,0.0,0.0,26233.07,251242.9,26233.07,26233.07,2025,1,Ação Financeiro,2025,1
2636,5343,15017,2166,2237,6390000,6390000,6390000.0,0.0,0.0,0.0,2225438.82,3472130.5,0.0,5697569.32,5697569.32,2025,1,Ação Financeiro,2025,1
2637,5426,3001,1014,4078,16318600,16318600,16318600.0,14613940.48,4003397.24,0.0,0.0,1436590.16,5127409.11,1436590.16,1436590.16,2025,1,Ação Financeiro,2025,1
2638,4887,11026,1015,2234,4209676,4209676,4209676.0,1235075.39,1235075.39,0.0,0.0,0.0,1522498.81,0.0,0.0,2025,1,Ação Financeiro,2025,1
2639,5438,31001,2160,4065,296000,296000,296000.0,30082.0,18690.0,0.0,0.0,57199.54,18690.0,57199.54,57199.54,2025,1,Ação Financeiro,2025,1
2640,4970,16001,1015,4033,486919,486919,486919.0,45744.1,1994.0,0.0,0.0,6144.89,3190.4,6144.89,6144.89,2025,1,Ação Financeiro,2025,1
2641,4899,23030,0,19,113000,113000,113000.0,14869.56,14869.56,0.0,0.0,0.0,35273.76,0.0,0.0,2025,1,Ação Financeiro,2025,1
2642,4982,23012,2168,2074,321020,321020,321020.0,99833.82,41162.5,0.0,0.0,0.0,52732.5,0.0,0.0,2025,1,Ação Financeiro,2025,1
2643,5065,13006,1015,2234,20561260,20561260,20561260.0,6431238.94,6429904.03,0.0,0.0,0.0,8100284.28,0.0,0.0,2025,1,Ação Financeiro,2025,1
2644,5616,3011,2065,1654,2875000,2875000,2875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2645,4994,16001,2158,4044,22041599,22041599,34241599.0,7847762.75,7847562.75,0.0,0.0,0.0,11398440.42,0.0,0.0,2025,1,Ação Financeiro,2025,1
2646,5077,23012,2168,4082,155295,155295,155295.0,53121.0,37691.5,0.0,0.0,0.0,55316.5,0.0,0.0,2025,1,Ação Financeiro,2025,1
2647,5160,15020,1015,2091,65650800,65650800,65650800.0,30578783.35,22331783.34,0.0,0.0,0.0,27240096.37,0.0,0.0,2025,1,Ação Financeiro,2025,1
2648,5089,23012,2169,4083,295042,295042,295042.0,84480.0,34660.0,0.0,0.0,0.0,34660.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2649,5172,15020,2002,2271,6500000,6500000,6500000.0,4157831.74,186374.5,0.0,52113.3,2743684.04,310321.8,2795797.34,2795797.34,2025,1,Ação Financeiro,2025,1
2650,4716,14002,0,130,162927503,162927503,147427503.0,47323881.55,45694969.44,0.0,0.0,0.0,55189786.48,0.0,0.0,2025,1,Ação Financeiro,2025,1
2651,5267,17012,2034,4004,604609771,604609771,599378531.34,278003824.51,86448999.9,0.0,0.0,76000488.08,128568765.01,76000488.08,76000488.08,2025,1,Ação Financeiro,2025,1
2652,5433,11013,2000,4144,9121080,9121080,9121080.0,1693151.45,331205.44,0.0,0.0,96360.0,684427.17,96360.0,96360.0,2025,1,Ação Financeiro,2025,1
2653,5122,15020,1015,2087,28463600,28463600,24363600.0,10455080.41,3257347.13,0.0,0.0,1657408.17,4572846.24,1657408.17,1657408.17,2025,1,Ação Financeiro,2025,1
2654,5051,14001,1015,2234,291151647,291151647,291151647.0,83914336.7,83914336.7,0.0,0.0,0.0,104096363.2,0.0,0.0,2025,1,Ação Financeiro,2025,1
2655,5229,17012,2084,4007,83469000,83469000,116124607.0,11963793.75,11342351.03,0.0,587198.8,58375798.39,18508769.48,58962997.19,58962997.19,2025,1,Ação Financeiro,2025,1
2656,5312,14012,2139,1487,7197979,7197979,7197979.0,26500.0,21322.32,0.0,0.0,20133.0,27718.59,20133.0,20133.0,2025,1,Ação Financeiro,2025,1
2657,5395,3011,1013,2189,74081200,74081200,74081200.0,42845975.62,7448694.8,0.0,0.0,13761088.13,10697733.15,13761088.13,13761088.13,2025,1,Ação Financeiro,2025,1
2658,4773,11004,1015,2234,2142000,2142000,2142000.0,630924.77,630924.77,0.0,0.0,0.0,780543.39,0.0,0.0,2025,1,Ação Financeiro,2025,1
2659,5407,3001,1012,1484,835400,835400,835400.0,274740.0,15215.36,0.0,0.0,0.0,18010.36,0.0,0.0,2025,1,Ação Financeiro,2025,1
2660,4785,17034,1015,2087,7431870,7431870,7431870.0,2081794.79,863263.04,0.0,1523.78,987084.12,1341087.28,988607.9,988607.9,2025,1,Ação Financeiro,2025,1
2661,4868,11006,2000,2009,369000,369000,1523335.0,109424.81,93259.09,0.0,0.0,4140.0,133393.71,4140.0,4140.0,2025,1,Ação Financeiro,2025,1
2662,5419,23030,2006,4072,4733200,4733200,4733200.0,1475896.41,840512.94,0.0,0.0,335489.82,1098628.14,335489.82,335489.82,2025,1,Ação Financeiro,2025,1
2663,5502,16001,2158,4108,271447,271447,271447.0,54434.59,54434.59,0.0,0.0,0.0,69353.4,0.0,0.0,2025,1,Ação Financeiro,2025,1
2664,5585,19001,2179,2485,400000,400000,18777659.25,11205.0,4450.0,0.0,0.0,0.0,7787.5,0.0,0.0,2025,1,Ação Financeiro,2025,1
2665,4880,23001,1015,2096,100000,100000,180000.0,22173.0,22173.0,0.0,0.0,0.0,22173.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2666,4963,15014,1015,2087,8537418,8537418,8537418.0,5105897.65,1579461.61,0.0,0.0,1620696.03,1796616.62,1620696.03,1620696.03,2025,1,Ação Financeiro,2025,1
2667,5046,23002,1015,2234,3192350,3192350,3192350.0,996261.62,996261.62,0.0,0.0,0.0,1206954.36,0.0,0.0,2025,1,Ação Financeiro,2025,1
2668,5597,15005,2182,4172,4,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2669,4975,16001,2156,4036,151845370,151845370,146603079.17,60067430.29,13592467.31,0.0,3515216.91,45654890.1,25113959.66,49170107.01,49170107.01,2025,1,Ação Financeiro,2025,1
2670,5058,19014,2095,1196,15230000,15230000,15230000.0,543582.99,8855.5,0.0,9878.14,537901.73,14863.0,547779.87,547779.87,2025,1,Ação Financeiro,2025,1
2671,5141,29012,1280,2002,6890480,6890480,25866000.95,99247.02,21884.16,0.0,1004.4,584418.67,42179.11,585423.07,585423.07,2025,1,Ação Financeiro,2025,1
2672,5070,15004,2103,1276,50000,50000,17005000.0,16955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2673,5153,15020,0,221,3750000,3750000,3750000.0,2707447.55,0.0,0.0,0.0,0.0,2819963.19,0.0,0.0,2025,1,Ação Financeiro,2025,1
2674,5236,15014,1015,2096,230085,230085,230085.0,174897.0,35340.0,0.0,0.0,119372.0,81244.0,119372.0,119372.0,2025,1,Ação Financeiro,2025,1
2675,5091,23016,2116,2267,125701,125701,125701.0,11654.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2676,5257,15005,2182,4121,1182259,1182259,1182259.0,1182259.0,913914.22,0.0,0.0,0.0,973520.13,0.0,0.0,2025,1,Ação Financeiro,2025,1
2677,5269,11025,0,221,4680000,4680000,4180000.0,1400000.0,1343791.03,0.0,0.0,76335.11,1707743.73,76335.11,76335.11,2025,1,Ação Financeiro,2025,1
2678,5281,11025,2106,1386,74197267,74197267,67886267.0,9464155.23,8223961.28,0.0,1127515.52,16098955.29,12051609.64,17226470.81,17226470.81,2025,1,Ação Financeiro,2025,1
2679,5364,21001,2165,4076,8756094,8756094,8756094.0,0.0,0.0,0.0,0.0,13450.0,0.0,13450.0,13450.0,2025,1,Ação Financeiro,2025,1
2680,4742,14023,1000,2459,0,0,0.0,0.0,0.0,0.0,0.0,7756.25,0.0,7756.25,7756.25,2025,1,Ação Financeiro,2025,1
2681,4825,23001,1015,2234,31709932,31709932,31709932.0,8633382.0,8633382.0,0.0,0.0,0.0,10817798.45,0.0,0.0,2025,1,Ação Financeiro,2025,1
2682,4908,11016,2072,2654,389906,389906,389906.0,169766.96,112949.55,0.0,0.0,3220.0,161356.51,3220.0,3220.0,2025,1,Ação Financeiro,2025,1
2683,5459,11006,1015,2096,719000,719000,719000.0,136143.04,83642.88,0.0,0.0,7777.76,83642.88,7777.76,7777.76,2025,1,Ação Financeiro,2025,1
2684,5542,3001,2065,1192,12700000,12700000,12700000.0,8075000.0,921552.97,0.0,392741.0,446811.0,1307904.76,839552.0,839552.0,2025,1,Ação Financeiro,2025,1
2685,4837,18011,2098,2590,7827078,7827078,7827078.0,3530600.94,2383104.94,0.0,0.0,307288.17,3013191.48,307288.17,307288.17,2025,1,Ação Financeiro,2025,1
2686,5003,15001,1025,2435,292803888,292803888,292803888.0,110625695.65,110625695.65,0.0,0.0,0.0,138730755.17,0.0,0.0,2025,1,Ação Financeiro,2025,1
2687,5554,32001,2093,1051,600000,600000,600000.0,230697.78,73149.32,0.0,16524.92,268110.9,294870.83,284635.82,284635.82,2025,1,Ação Financeiro,2025,1
2688,5637,3011,1031,4168,0,0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2689,4932,15001,1015,2411,61741188,61741188,61741188.0,18551768.31,18551768.31,0.0,0.0,0.0,23085767.17,0.0,0.0,2025,1,Ação Financeiro,2025,1
2690,5098,11004,2108,2194,1197545,1197545,4959545.0,933002.66,715638.98,0.0,0.0,405427.72,1154407.6,405427.72,405427.72,2025,1,Ação Financeiro,2025,1
2691,5110,30001,2145,2529,44600,44600,44600.0,1382.5,1382.5,0.0,0.0,0.0,7465.5,0.0,0.0,2025,1,Ação Financeiro,2025,1
2692,5276,15020,2174,4116,28822000,28822000,23822000.0,2048908.69,130084.45,0.0,292414.99,947564.34,294661.24,1239979.33,1239979.33,2025,1,Ação Financeiro,2025,1
2693,4965,15014,2103,1275,7414000,7414000,7414000.0,214004.91,40953.92,0.0,0.0,7191291.19,61632.29,7191291.19,7191291.19,2025,1,Ação Financeiro,2025,1
2694,5516,14001,1015,4103,78200,78200,78200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2695,5599,17033,1015,2087,1840955,1840955,1840955.0,302648.92,201765.92,0.0,0.0,66993.52,368702.99,66993.52,66993.52,2025,1,Ação Financeiro,2025,1
2696,4894,14025,0,130,1560000,1560000,1160000.0,300000.0,210983.31,0.0,0.0,29260.31,265518.97,29260.31,29260.31,2025,1,Ação Financeiro,2025,1
2697,4977,16001,2156,1578,23357000,23357000,23357000.0,2046854.75,117049.6,0.0,669681.82,7893551.25,338161.0,8563233.07,8563233.07,2025,1,Ação Financeiro,2025,1
2698,5611,15004,2103,2279,530005,530005,530005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2699,5072,19017,2004,1087,17705746,17705746,17705746.0,1904985.66,108699.07,0.0,0.0,326168.38,199194.87,326168.38,326168.38,2025,1,Ação Financeiro,2025,1
2700,5155,11008,1015,2096,56000,56000,56000.0,15169.0,9700.0,0.0,0.0,0.0,15019.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2701,5238,17012,2084,1118,303000,303000,303000.0,64391.5,38092.0,0.0,0.0,0.0,59185.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2702,5167,16001,2176,4101,4800000,4800000,4800000.0,1836263.66,0.0,0.0,0.0,0.0,1836182.88,0.0,0.0,2025,1,Ação Financeiro,2025,1
2703,5250,13001,2178,4111,150000,150000,1235351.81,1085351.81,1085351.81,0.0,0.0,0.0,1085351.81,0.0,0.0,2025,1,Ação Financeiro,2025,1
2704,5333,32001,1015,2087,3262051,3262051,3262051.0,825627.21,506610.44,0.0,25283.96,191631.43,870342.89,216915.39,216915.39,2025,1,Ação Financeiro,2025,1
2705,4711,19023,0,221,500000,500000,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2706,5262,15005,1015,4123,599286,599286,599286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2707,5345,15017,2166,2279,2120236,2120236,2120236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2708,5428,11006,2000,4145,1684134,1684134,1904134.0,26119.5,8499.5,0.0,0.0,140000.0,69687.0,140000.0,140000.0,2025,1,Ação Financeiro,2025,1
2709,4806,18001,2153,1492,472366,472366,472366.0,259418.55,0.0,0.0,0.0,0.0,15250.56,0.0,0.0,2025,1,Ação Financeiro,2025,1
2710,4889,14025,1019,2030,1192847143,1192847143,1192847143.0,324628231.33,324628231.33,0.0,0.0,0.0,412706265.42,0.0,0.0,2025,1,Ação Financeiro,2025,1
2711,5440,15006,2166,1381,1000,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2712,5523,32012,2094,2896,50000,50000,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2713,4818,19025,1015,2234,17771621,17771621,18591319.7,5226147.93,4923091.35,0.0,0.0,0.0,6187740.74,0.0,0.0,2025,1,Ação Financeiro,2025,1
2714,5606,17033,2109,4092,550000,550000,550000.0,173382.0,78446.0,0.0,0.0,121283.54,107588.3,121283.54,121283.54,2025,1,Ação Financeiro,2025,1
2715,4984,16001,2157,4040,3188010,3188010,3188010.0,1389465.38,20247.5,0.0,0.0,0.0,62250.68,0.0,0.0,2025,1,Ação Financeiro,2025,1
2716,5618,30011,1008,4164,2500,2500,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2717,4913,15003,1015,2087,10117519,10117519,10117519.0,4449835.36,3521579.48,0.0,0.0,1724862.86,4617757.58,1724862.86,1724862.86,2025,1,Ação Financeiro,2025,1
2718,4996,16001,2158,4046,1804507,1804507,1804507.0,171075.0,8677.5,0.0,0.0,0.0,50730.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2719,4768,14023,1015,2234,38997068,38997068,39997068.0,9502471.11,9502471.11,0.0,0.0,18572.72,12149852.29,18572.72,18572.72,2025,1,Ação Financeiro,2025,1
2720,4851,11003,1015,2234,90000000,90000000,90000000.0,26630142.45,26630142.45,0.0,0.0,0.0,32911345.83,0.0,0.0,2025,1,Ação Financeiro,2025,1
2721,5402,3011,1013,1627,0,0,0.0,0.0,0.0,0.0,0.0,270733.33,0.0,270733.33,270733.33,2025,1,Ação Financeiro,2025,1
2722,5485,23011,2087,4068,1174000,1174000,98780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2723,4780,11022,1015,2091,1992624,1992624,1992624.0,640631.17,640631.17,0.0,0.0,0.0,802474.77,0.0,0.0,2025,1,Ação Financeiro,2025,1
2724,4946,15001,2166,2237,23570593,23570593,23570593.0,9394657.2,4851150.58,0.0,0.0,1320905.29,6974719.83,1320905.29,1320905.29,2025,1,Ação Financeiro,2025,1
2725,4958,23001,2112,2010,2404230,2404230,2707029.8,753345.12,93213.94,0.0,0.0,907003.13,563939.81,907003.13,907003.13,2025,1,Ação Financeiro,2025,1
2726,5592,11010,2085,1499,5420500,5420500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2727,5053,21001,2102,2950,500000,500000,500000.0,39000.0,13922.03,0.0,0.0,674.66,35504.65,674.66,674.66,2025,1,Ação Financeiro,2025,1
2728,5219,15006,1015,2087,598705,598705,799781.9,251314.34,171771.22,0.0,0.0,90721.97,262126.87,90721.97,90721.97,2025,1,Ação Financeiro,2025,1
2729,5148,29001,1280,2976,19284897,19284897,18184897.0,4120008.05,689009.49,0.0,21420.0,366389.08,1164408.08,387809.08,387809.08,2025,1,Ação Financeiro,2025,1
2730,5231,13006,1015,1490,1399736,1399736,1399736.0,309444.2,309444.2,0.0,0.0,0.0,387683.19,0.0,0.0,2025,1,Ação Financeiro,2025,1
2731,5314,14012,2139,1489,4545120,4545120,4545120.0,578317.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2732,4692,11009,1015,2087,17852719,17852719,18852719.0,9319455.61,5022767.97,0.0,252424.82,1965871.04,8078540.29,2218295.86,2218295.86,2025,1,Ação Financeiro,2025,1
2733,5326,17010,1015,2087,732764,732764,732764.0,105272.61,105272.61,0.0,1920.78,51471.11,151532.43,53391.89,53391.89,2025,1,Ação Financeiro,2025,1
2734,5409,3011,1013,4077,7353500,7353500,7353500.0,1961872.01,747571.33,0.0,4240122.0,1767488.95,826628.33,6007610.95,6007610.95,2025,1,Ação Financeiro,2025,1
2735,4704,19023,1015,2096,500000,500000,500000.0,178432.0,144223.24,0.0,0.0,0.0,184625.04,0.0,0.0,2025,1,Ação Financeiro,2025,1
2736,4787,17034,1015,2234,14276559,14276559,14276559.0,3803246.74,3801053.86,0.0,0.0,2060.11,4728743.78,2060.11,2060.11,2025,1,Ação Financeiro,2025,1
2737,4870,2001,1011,4073,38800000,38800000,40100000.0,13712444.07,13712444.07,0.0,0.0,0.0,17265538.76,0.0,0.0,2025,1,Ação Financeiro,2025,1
2738,4799,17032,1015,2096,350000,350000,350000.0,101868.5,78186.5,0.0,0.0,34500.0,102795.0,34500.0,34500.0,2025,1,Ação Financeiro,2025,1
2739,5205,15020,2174,2064,44770000,44770000,44770000.0,22572140.74,1553676.56,0.0,0.0,1091376.8,4573267.5,1091376.8,1091376.8,2025,1,Ação Financeiro,2025,1
2740,5288,11025,2179,2428,604000,604000,7172000.0,101766.31,101766.31,0.0,0.0,29864663.38,102955.27,29864663.38,29864663.38,2025,1,Ação Financeiro,2025,1
2741,5371,3011,1018,4141,476200,476200,479400.0,230237.74,95966.6,0.0,0.0,0.0,107047.34,0.0,0.0,2025,1,Ação Financeiro,2025,1
2742,4666,1001,1006,2405,28836290,28836290,28836290.0,12158815.39,5742849.82,0.0,0.0,829110.97,6646211.82,829110.97,829110.97,2025,1,Ação Financeiro,2025,1
2743,4749,15001,1015,2087,4493304,4493304,4493304.0,1926338.38,981639.38,0.0,0.0,95497.02,1381581.83,95497.02,95497.02,2025,1,Ação Financeiro,2025,1
2744,5300,32013,2093,4023,3181470,3181470,3181470.0,0.0,0.0,0.0,60000.0,16926761.03,0.0,16986761.03,16986761.03,2025,1,Ação Financeiro,2025,1
2745,4832,18011,2098,2026,699540,699540,699540.0,115095.6,114464.1,0.0,0.0,0.0,166529.1,0.0,0.0,2025,1,Ação Financeiro,2025,1
2746,5383,3001,1012,2482,934555674,934555674,934555674.0,523139051.49,266482817.94,0.0,0.0,0.0,335957064.23,0.0,0.0,2025,1,Ação Financeiro,2025,1
2747,4761,11004,1015,2091,140000,140000,140000.0,33568.66,33568.66,0.0,0.0,0.0,42270.66,0.0,0.0,2025,1,Ação Financeiro,2025,1
2748,4844,18011,2154,2601,1919730,1919730,1919730.0,1853855.0,1727445.5,0.0,0.0,0.0,2097018.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2749,4927,15001,1015,2148,111293628,111293628,111538395.48,33954144.19,33954144.19,0.0,0.0,0.0,42658974.1,0.0,0.0,2025,1,Ação Financeiro,2025,1
2750,5478,11033,1015,4103,63000,63000,63000.0,11400.0,7390.86,0.0,0.0,3484.45,7390.86,3484.45,3484.45,2025,1,Ação Financeiro,2025,1
2751,5561,11033,2098,2583,0,0,0.0,228000.0,171004.84,0.0,0.0,0.0,196804.84,0.0,0.0,2025,1,Ação Financeiro,2025,1
2752,5022,16001,2158,4054,703668,703668,678823.8,225337.4,0.0,0.0,0.0,252.24,0.0,252.24,252.24,2025,1,Ação Financeiro,2025,1
2753,5573,14001,2008,4163,1131670,1131670,1131670.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2754,4951,17012,1015,1490,148808100,148808100,148808100.0,91165374.12,87138255.66,0.0,0.0,0.0,109600395.41,0.0,0.0,2025,1,Ação Financeiro,2025,1
2755,5034,16020,2134,2355,725360,725360,725360.0,164095.28,51746.47,0.0,320.0,374194.01,83741.97,374514.01,374514.01,2025,1,Ação Financeiro,2025,1
2756,5117,11033,1015,2087,295276,295276,236276.0,74729.33,48030.81,0.0,0.0,3386.58,54085.76,3386.58,3386.58,2025,1,Ação Financeiro,2025,1
2757,5212,11023,1015,2234,4555575,4555575,4555575.0,990698.9,960817.26,0.0,0.0,131767.17,1254844.89,131767.17,131767.17,2025,1,Ação Financeiro,2025,1
2758,4673,1001,2126,2417,162110700,162110700,170410700.0,64057060.52,59507068.17,0.0,0.0,0.0,73068299.88,0.0,0.0,2025,1,Ação Financeiro,2025,1
2759,5224,19001,2011,2485,0,0,0.0,0.0,0.0,0.0,428400.0,14154558.02,0.0,14582958.02,14582958.02,2025,1,Ação Financeiro,2025,1
2760,5390,31001,2119,2288,230000,230000,230000.0,96020.0,63724.0,0.0,1601.6,90899.42,107525.1,92501.02,92501.02,2025,1,Ação Financeiro,2025,1
2761,4685,2001,1010,2973,18508632,18508632,18508632.0,12805234.48,2593654.3,0.0,0.0,543359.18,3733428.53,543359.18,543359.18,2025,1,Ação Financeiro,2025,1
2762,5162,16020,2134,4071,560000,560000,560000.0,156432.0,156432.0,0.0,0.0,0.0,194310.5,0.0,0.0,2025,1,Ação Financeiro,2025,1
2763,4694,17032,1015,2087,8076942,8076942,8801942.0,4233031.12,2903704.73,0.0,13043.63,1446510.58,4519879.87,1459554.21,1459554.21,2025,1,Ação Financeiro,2025,1
2764,5245,19001,2011,2474,40000,40000,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2765,4706,19023,1015,2087,18492500,18492500,18487700.0,4784134.81,2951536.19,0.0,6887.08,693395.3,3926075.38,700282.38,700282.38,2025,1,Ação Financeiro,2025,1
2766,4789,11026,2012,2846,1492258,1492258,1492258.0,696415.49,386352.96,0.0,0.0,86978.26,453455.96,86978.26,86978.26,2025,1,Ação Financeiro,2025,1
